cell_id,x,y,celltype,role,feature,score,sender_celltype,receiver_celltype,ligand,receptor
fcehcbme-1,5047.185546875,3988.90625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcehddgi-1,5035.46923828125,3990.555908203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcepioik-1,5084.08544921875,4116.1435546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcfedlah-1,5157.7744140625,4101.9091796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcffnmbi-1,5184.93994140625,4085.5615234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcfpdolf-1,5147.240234375,4090.61328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcgcpkkd-1,5061.599609375,4121.19970703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcgdlihi-1,5054.7529296875,4153.97119140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcjgbdnf-1,4652.67333984375,4391.9736328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcjhfclg-1,4659.98388671875,4375.5673828125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcjmopgn-1,4675.3515625,4463.89892578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fckkbenn-1,4650.78369140625,4452.04345703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcmmhjno-1,4554.5048828125,4419.40966796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcndelld-1,4587.1044921875,4471.15966796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcnffpjn-1,4582.15283203125,4467.39208984375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcnibpkg-1,4581.169921875,4487.81103515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcoannkh-1,4541.828125,4399.3701171875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcojblck-1,4785.34228515625,4036.663818359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcooalep-1,4795.41064453125,3998.36767578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcoojpfn-1,4803.4814453125,4025.306396484375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcpdfjio-1,4855.865234375,4071.59326171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcpdkaje-1,4863.81396484375,4068.767333984375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcpieonc-1,4871.47314453125,4041.605712890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fcpkidmm-1,4877.923828125,4039.8837890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdaelndd-1,4936.9580078125,4080.011962890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdbgfdbn-1,4912.96875,4075.075927734375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fddfoofc-1,4823.98046875,4086.201171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdfadgim-1,4837.0263671875,4220.5576171875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdfamjin-1,4800.9677734375,4245.47998046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdfbenih-1,4796.81640625,4251.18017578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdfcaidc-1,4792.69287109375,4246.12744140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdfcidih-1,4815.154296875,4239.22900390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdfhfilb-1,4926.19580078125,4260.0009765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdfjiekb-1,4933.46240234375,4259.99267578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdflblhf-1,5032.3291015625,4164.0859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdgajglm-1,4947.56884765625,4159.3359375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdgcmjbn-1,4951.06298828125,4169.484375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdgefnph-1,4972.86279296875,4174.52685546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdhenojf-1,4887.28857421875,4237.6962890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdhgbmpl-1,4913.087890625,4235.802734375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdhgdbif-1,4925.20068359375,4205.3330078125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdhgmgkf-1,4858.37353515625,4227.15673828125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdiedeak-1,4728.1884765625,4170.6904296875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdipbbnk-1,4708.0634765625,4238.93603515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdkdnfgf-1,4834.72509765625,4287.82080078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdkieehn-1,4857.21337890625,4301.4970703125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdkijfim-1,4901.6962890625,4296.12255859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdkofgnb-1,4686.13330078125,4288.39794921875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdlbbbep-1,4682.39404296875,4305.431640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdlebdon-1,4694.642578125,4263.42822265625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fdmahmag-1,4680.75830078125,4356.64697265625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
feefdjfi-1,5221.6953125,2389.8701171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fefcmonb-1,5255.0322265625,2647.23486328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fefmkbdd-1,5336.08056640625,2641.310791015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fehhimel-1,5440.5966796875,2794.335205078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
feioeeak-1,5301.03662109375,2696.36572265625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fekblocp-1,5473.857421875,2684.2900390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fekfeoge-1,5468.28271484375,2661.871337890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fekhbcdg-1,5339.73193359375,2593.131103515625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fekhbode-1,5354.72021484375,2611.437744140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fekjebne-1,5363.01611328125,2645.73486328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fellcobc-1,5103.74072265625,2589.4677734375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fellieik-1,5109.21630859375,2593.22509765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fenpdnbc-1,5504.8623046875,2355.53857421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
feogbfgi-1,5478.37060546875,2354.41845703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fepldpfn-1,5169.33642578125,2599.562744140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fepmikhc-1,5136.56396484375,2625.335693359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fepmnibg-1,5126.19873046875,2640.673828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fepondmm-1,5125.82080078125,2581.0419921875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
feppdeoj-1,5168.2333984375,2577.220458984375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffafpmpp-1,5153.21044921875,2831.9404296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffagaion-1,5135.712890625,2824.982421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffagdmid-1,5147.82373046875,2804.563232421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffakhgph-1,5204.44287109375,2622.529541015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffalohlh-1,5204.67529296875,2632.21240234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffbaljke-1,4918.3408203125,3010.66259765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffbhbmac-1,5002.1728515625,3236.404296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffbjjggn-1,4987.46484375,3158.233154296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffbjlafo-1,4992.59326171875,3188.74853515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffboiadp-1,5011.580078125,3084.029541015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffbpppjp-1,5040.59228515625,2852.434814453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffccbfjm-1,5045.67578125,2857.0498046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffclemdc-1,5224.7119140625,3241.0908203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffcoialf-1,5187.5712890625,3240.62255859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffcojoib-1,5182.27880859375,3246.612548828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffcpaglg-1,5172.3134765625,3241.648681640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffcpbhim-1,5174.408203125,3245.744873046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffdalnpj-1,5189.439453125,3069.88232421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffdbpmjh-1,5228.91064453125,3086.106689453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffdcbbfh-1,5221.48681640625,3077.44482421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffddhcje-1,5201.43603515625,3069.265380859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffddkaga-1,5200.05859375,3095.456298828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffebhloe-1,5067.06982421875,2789.192626953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffedhion-1,5096.6513671875,2769.497802734375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fffppgdb-1,5345.8134765625,3542.929931640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffgglaai-1,5400.73291015625,3484.723388671875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffgkgcda-1,5392.01220703125,3504.172119140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffglbnak-1,5402.84228515625,3495.798095703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffglfhed-1,5372.34716796875,3494.520751953125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffhgfieb-1,5435.68212890625,3327.301025390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffhkadnh-1,5460.00244140625,3317.5771484375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjalkdm-1,5488.91650390625,3371.29443359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjfaekp-1,5490.146484375,3362.983642578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjgbepk-1,5415.087890625,3398.5712890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjghfjd-1,5416.07763671875,3403.0068359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjhhkhm-1,5496.939453125,3462.811767578125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjhnmod-1,5492.5703125,3439.445556640625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjibhml-1,5491.810546875,3429.157958984375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjjigfc-1,5497.88330078125,3533.8251953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjjpbcj-1,5514.96142578125,3550.014404296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjklpjp-1,5531.39892578125,3545.33056640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjlfnbc-1,5511.14892578125,3511.11962890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjmojnn-1,5488.60693359375,3524.832763671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffjpcefb-1,5418.3154296875,3515.292724609375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffkfgbgj-1,5502.29638671875,3473.584228515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffknbafb-1,5239.7734375,2824.730712890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffkpallm-1,5321.6767578125,2813.985107421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fflbachf-1,5275.8642578125,2815.295654296875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffmnohmf-1,5261.05517578125,3291.331787109375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffmoaado-1,5230.2138671875,3273.307861328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffncmnnj-1,5262.47802734375,3276.078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffopfjaf-1,5406.80224609375,3267.960205078125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ffpopian-1,5398.50390625,3179.832763671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgabbdjl-1,5393.27587890625,2998.34375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgabnloa-1,5419.2978515625,3099.47705078125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgaecgmc-1,5425.640625,3165.854736328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgajeahh-1,5437.80322265625,3153.947509765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgajhmnd-1,5424.94580078125,3153.59619140625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgakdnfn-1,5511.67724609375,3075.261474609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgakepcl-1,5536.697265625,3055.500732421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgbdlhjg-1,5489.11328125,3149.41796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgbdmhbj-1,5502.154296875,3148.39990234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgbdppec-1,5457.10986328125,3146.274169921875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgbhlfph-1,4935.4248046875,3487.091796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgbiepbe-1,4991.58740234375,3453.017822265625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgboimdc-1,4991.6103515625,3427.135009765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgcdgigp-1,5004.685546875,3521.795654296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgcephen-1,4916.740234375,3329.9423828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgcgfgbc-1,4961.36083984375,3343.029052734375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgcniiic-1,5177.2392578125,3408.68896484375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgcnncbe-1,5179.20458984375,3413.015380859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgdknmee-1,5023.9814453125,3434.318603515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgedngaf-1,5284.84423828125,3445.091796875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgeomokd-1,5189.466796875,3424.427978515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgepaanj-1,5202.7119140625,3430.648681640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgfenbdg-1,5230.9931640625,3430.48291015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgffcadg-1,5319.0185546875,3454.955810546875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fggkepid-1,5167.32080078125,3468.683837890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fghdoepi-1,4679.11279296875,3328.011962890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fghephnm-1,4701.9248046875,3323.53076171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fghffdce-1,4706.16650390625,3305.86181640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fghgdgml-1,4694.0693359375,3335.397216796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fghhdeog-1,4581.80029296875,3275.98486328125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fghnplga-1,4626.44580078125,3351.288330078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fghpbmen-1,4647.87158203125,3271.068359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgiaaajj-1,4630.99853515625,3275.3359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgjenipf-1,5057.18701171875,3499.420654296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgjenlfk-1,5002.2041015625,3506.400390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgjgepkn-1,5026.8056640625,3570.390869140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgjhbmog-1,5014.3935546875,3549.749267578125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgjlmpee-1,4732.34423828125,3533.50341796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgjmelak-1,4718.33984375,3544.033935546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgjofeon-1,4753.46435546875,3557.998779296875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fglllhhb-1,4826.53173828125,3264.34765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fglnhoab-1,4833.77685546875,3257.640380859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fglojpom-1,4887.46533203125,3297.173095703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fglolnnh-1,4874.06396484375,3268.198486328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fglooanh-1,4868.91943359375,3250.150634765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgmmdlfd-1,5049.41552734375,3486.82373046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgnfdfoj-1,4854.8447265625,3768.220703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgnfjnoh-1,4852.83837890625,3817.635498046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgninhbc-1,4877.7275390625,3781.713134765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgoddffe-1,5014.3671875,3805.200927734375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgohflka-1,4998.267578125,3832.648681640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgpbdabg-1,5052.40283203125,3796.078369140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgpoliaa-1,5167.97900390625,3792.578857421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgpophee-1,5173.0029296875,3797.53662109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fgpphohf-1,5219.85400390625,3785.668212890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhaeapaj-1,5082.35888671875,3568.71630859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhafkdbl-1,5095.71533203125,3623.837158203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhahokio-1,4993.3291015625,3628.714599609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhajlmdd-1,5075.375,3631.60400390625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhaklago-1,5054.00244140625,3611.876953125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhalnmia-1,5044.6162109375,3598.753173828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhalpbbb-1,5036.54296875,3585.131591796875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhbminpn-1,5028.64404296875,3685.358154296875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhcegcaf-1,5064.08251953125,3794.814697265625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhceodee-1,5058.703125,3786.1875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
fhcinejp-1,5020.8818359375,3787.887451171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
