cell_id,x,y,celltype,pathway,score
ggcokeel-1,2807.927001953125,4849.2294921875,Dendritic Cells,MacrophageProgram,0.16666666666666669
ggconebf-1,2785.9365234375,4846.4443359375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggcpepih-1,2759.39208984375,4716.10107421875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggcpjada-1,2751.06787109375,4746.4267578125,Macrophages,MacrophageProgram,0.75
ggcpmoap-1,2747.6953125,4740.81640625,Macrophages,MacrophageProgram,0.9166666666666667
ggdadfpa-1,2698.676513671875,4878.00830078125,"CAFs, DCIS Associated",MacrophageProgram,1.0
ggdfencd-1,2686.835693359375,4850.6474609375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggdfjkmo-1,2664.701416015625,4864.62744140625,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ggdgaddb-1,2656.0234375,4747.6923828125,"CAFs, DCIS Associated",MacrophageProgram,1.0
ggdgcobc-1,2662.871826171875,4770.76123046875,Macrophages,MacrophageProgram,1.0
ggdinjaf-1,2981.73046875,4713.58056640625,"CAFs, DCIS Associated",MacrophageProgram,0.5833333333333334
ggdinoki-1,3058.373779296875,4731.9599609375,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
ggdjfjkc-1,3068.725830078125,4787.85546875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggdlnpjl-1,2997.567138671875,4797.11572265625,CXCL14+ Fibroblasts,MacrophageProgram,0.16666666666666669
ggdmmibf-1,3016.857666015625,4776.89697265625,Endothelial Cells,MacrophageProgram,0.16666666666666669
ggdnlbek-1,2660.85107421875,4518.84912109375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggdpcieo-1,2651.793212890625,4605.794921875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggdpnfoe-1,2639.06103515625,4683.69189453125,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
ggeapckn-1,2683.142578125,4693.7529296875,"CAFs, DCIS Associated",MacrophageProgram,0.25
ggebbemm-1,2743.449951171875,4669.40087890625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggebkpeh-1,2713.129150390625,4685.193359375,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
ggegdcgc-1,2805.832763671875,4638.88916015625,"CAFs, DCIS Associated",MacrophageProgram,0.75
ggegjjbm-1,2788.385986328125,4614.48828125,"CAFs, DCIS Associated",MacrophageProgram,0.8333333333333334
ggegoppc-1,2796.1669921875,4628.7021484375,"CAFs, DCIS Associated",MacrophageProgram,1.0
ggejdmbl-1,2803.942138671875,4593.533203125,Macrophages,MacrophageProgram,1.0
ggejejki-1,2842.351318359375,4556.80029296875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggepbomg-1,2701.766357421875,4555.89453125,Pericytes,MacrophageProgram,0.16666666666666669
ggepdapc-1,2687.255615234375,4543.15234375,Endothelial Cells,MacrophageProgram,0.33333333333333337
ggepiebp-1,2684.828857421875,4548.03369140625,Macrophages,MacrophageProgram,1.0
ggfcibjj-1,2713.427490234375,4584.4013671875,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ggfgacnf-1,2564.901611328125,4573.56396484375,Macrophages,MacrophageProgram,0.6666666666666667
ggfgbjmg-1,2576.966064453125,4522.36328125,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
ggfgdhjm-1,2593.731201171875,4630.6201171875,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ggfipejl-1,2609.74560546875,4639.763671875,"CAFs, DCIS Associated",MacrophageProgram,0.5833333333333334
ggfjjole-1,2599.43603515625,4514.23046875,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
ggfnhijj-1,2719.868896484375,4461.54150390625,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
ggfnigbi-1,2715.915771484375,4466.72900390625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggfnkmbe-1,2632.843994140625,4477.4794921875,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
gggilgdh-1,2625.94189453125,4406.85107421875,"CAFs, DCIS Associated",MacrophageProgram,0.25
gggpfjjm-1,2491.650390625,4397.19873046875,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
gghleage-1,3053.93994140625,3035.59765625,"CAFs, DCIS Associated",MacrophageProgram,0.25
gghmmhem-1,3037.904296875,3048.7802734375,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
gghpeiml-1,3100.13134765625,3037.25048828125,Macrophages,MacrophageProgram,0.5833333333333334
ggiajgnm-1,3149.98193359375,3130.306396484375,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
ggicblol-1,3082.692138671875,3166.92431640625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggiokpjn-1,3395.315673828125,3535.2802734375,"CAFs, DCIS Associated",MacrophageProgram,0.25
ggipbfnl-1,3411.535400390625,3540.90380859375,Myoepithelial Cells,MacrophageProgram,0.16666666666666669
ggjfmmnj-1,3340.250732421875,3442.822021484375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggjhclai-1,3402.181640625,3524.739990234375,Macrophages,MacrophageProgram,0.16666666666666669
ggjhebcc-1,3427.27099609375,3511.334716796875,Macrophages,MacrophageProgram,1.0
ggjhkejo-1,3333.697265625,3516.4501953125,Pericytes,MacrophageProgram,0.5
ggjicjhp-1,3326.971923828125,3512.443603515625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ggjinkbj-1,3356.526123046875,3506.33984375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggjjijgp-1,3318.180419921875,3505.0390625,Endothelial Cells,MacrophageProgram,0.16666666666666669
ggjlcpai-1,3048.296142578125,3487.48193359375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggkgkafc-1,3199.74853515625,3466.204345703125,Macrophages,MacrophageProgram,0.33333333333333337
ggljiolk-1,3369.751220703125,3063.707275390625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ggllceio-1,3189.293212890625,3057.2822265625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ggllghhp-1,3152.52734375,3089.626953125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
gglpbeip-1,3353.826171875,3234.502197265625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
gglppbbo-1,3411.602294921875,3291.287109375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggmajcgi-1,3388.6943359375,3286.6396484375,"CAFs, DCIS Associated",MacrophageProgram,0.25
ggmaoede-1,3379.144775390625,3286.30712890625,Macrophages,MacrophageProgram,1.0
ggmbieba-1,3401.640869140625,3154.66162109375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggmdccob-1,3425.195068359375,3341.9482421875,"CAFs, DCIS Associated",MacrophageProgram,0.5833333333333334
ggmdciki-1,3418.20166015625,3310.264892578125,CXCL14+ Fibroblasts,MacrophageProgram,0.25
ggmgffki-1,3437.37890625,3040.35888671875,Macrophages,MacrophageProgram,0.9166666666666667
ggmldbol-1,3281.271240234375,3231.734375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ggmolagd-1,3300.205078125,3122.017822265625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggmpakgb-1,3264.800537109375,3123.63427734375,Macrophages,MacrophageProgram,0.6666666666666667
ggmpbpdg-1,3260.703369140625,3120.958740234375,Macrophages,MacrophageProgram,0.16666666666666669
ggnbdmib-1,3328.582275390625,3189.1357421875,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
ggnejdck-1,3245.807373046875,3141.903564453125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggnjkhcj-1,3157.0263671875,3338.670654296875,Dendritic Cells,MacrophageProgram,0.16666666666666669
ggnldimc-1,3136.09130859375,3318.289306640625,Luminal-like Amorphous DCIS Cells,MacrophageProgram,0.25
ggnnbaai-1,3177.18603515625,3298.473876953125,"CAFs, DCIS Associated",MacrophageProgram,0.75
ggnnpedc-1,3185.396240234375,3307.419189453125,Macrophages,MacrophageProgram,0.4166666666666667
ggnoladm-1,3245.510498046875,3315.0166015625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ggnppdgl-1,3182.015869140625,3313.9462890625,Macrophages,MacrophageProgram,0.25
ggocjhbh-1,3260.426025390625,3391.62939453125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ggomdjbj-1,3197.63427734375,3347.734619140625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghacnfig-1,3231.586669921875,3001.3916015625,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ghadechn-1,3295.153076171875,3022.172119140625,Endothelial Cells,MacrophageProgram,0.25
ghadhccg-1,3349.085693359375,2985.921142578125,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ghafgaeh-1,3289.916259765625,3012.3544921875,"CAFs, DCIS Associated",MacrophageProgram,0.75
ghbgiiie-1,3631.596923828125,3235.697998046875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghbhcnec-1,3671.77587890625,3251.337646484375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghbiimli-1,3669.2001953125,3245.6298828125,Macrophages,MacrophageProgram,0.9166666666666667
ghbikhea-1,3672.4111328125,3289.06884765625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghbjoclm-1,3664.064697265625,3230.02783203125,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghbkcebn-1,3619.287353515625,3258.61669921875,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghbkchdd-1,3627.00048828125,3266.394287109375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghbkejnf-1,3598.417724609375,3330.760986328125,Macrophages,MacrophageProgram,0.75
ghbkgcnj-1,3628.06884765625,3315.26806640625,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ghbkglni-1,3627.73974609375,3323.708740234375,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghbloofh-1,3586.35693359375,3346.148193359375,"CAFs, DCIS Associated",MacrophageProgram,0.6666666666666667
ghbngkle-1,3584.789794921875,3340.598876953125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghboiili-1,3577.1865234375,3301.9140625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghbpkbbl-1,3435.896240234375,3369.34375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghcalopn-1,3514.426513671875,3390.503662109375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ghcbfpab-1,3517.638916015625,3383.189697265625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghcegnba-1,3651.6142578125,3516.84033203125,Macrophages,MacrophageProgram,0.8333333333333334
ghcejeco-1,3576.87646484375,3511.148193359375,Macrophages,MacrophageProgram,1.0
ghcekkil-1,3578.39501953125,3522.583740234375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghcfhkic-1,3585.57373046875,3435.7978515625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghchifan-1,3438.7490234375,3509.145751953125,"CAFs, DCIS Associated",MacrophageProgram,0.5833333333333334
ghchogpd-1,3479.50634765625,3452.1083984375,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
ghdaclni-1,3825.706787109375,3519.777099609375,Dendritic Cells,MacrophageProgram,1.0
ghdbmngi-1,3533.196044921875,3547.7587890625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghdccfip-1,3517.09765625,3546.974853515625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghdcnfmd-1,3671.643310546875,3545.625244140625,"CAFs, DCIS Associated",MacrophageProgram,0.4166666666666667
ghddakaf-1,3669.405517578125,3552.66552734375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghddepfj-1,3560.8564453125,3530.12158203125,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghddijcm-1,3601.01171875,3529.35009765625,Macrophages,MacrophageProgram,0.25
ghddpgbk-1,3572.255615234375,3528.759521484375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghdecgmj-1,3645.281494140625,3349.14404296875,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ghdeenmn-1,3672.1123046875,3338.155029296875,"CAFs, DCIS Associated",MacrophageProgram,0.8333333333333334
ghdfafma-1,3685.731689453125,3330.8564453125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghdfmjpb-1,3636.028564453125,3415.02392578125,Macrophages,MacrophageProgram,1.0
ghdgjoma-1,3757.027099609375,3397.73974609375,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ghdkcfen-1,3659.29736328125,3447.142822265625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghdmpnco-1,3710.983154296875,3506.76611328125,Endothelial Cells,MacrophageProgram,0.16666666666666669
ghdnfgpe-1,3703.040771484375,3475.965576171875,"CAFs, DCIS Associated",MacrophageProgram,0.33333333333333337
ghdoppjh-1,3718.1396484375,3469.459716796875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghdpbdfn-1,3815.401123046875,3230.335693359375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
gheakloi-1,3815.200927734375,3295.77685546875,"CAFs, DCIS Associated",MacrophageProgram,0.25
gheapafc-1,3813.73388671875,3286.064208984375,CXCL14+ Fibroblasts,MacrophageProgram,0.16666666666666669
ghekjbha-1,3398.928955078125,2933.96142578125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghemfehj-1,3479.15234375,2971.569091796875,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghenagdc-1,3478.27392578125,2981.740234375,Mast Cells,MacrophageProgram,0.25
ghfagbne-1,3441.413818359375,3020.781494140625,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghfdhkfl-1,3410.388427734375,2996.87548828125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghfnfbic-1,3511.2578125,2944.439697265625,Plasma Cells,MacrophageProgram,0.16666666666666669
ghgaccei-1,3513.72509765625,2980.005615234375,T Lymphocytes,MacrophageProgram,0.16666666666666669
ghgmhihj-1,3474.6005859375,3044.54638671875,Myoepithelial Cells,MacrophageProgram,0.25
ghgnalhb-1,3481.3720703125,3051.81689453125,Basal-like Structured DCIS Cells,MacrophageProgram,0.16666666666666669
ghgnkpln-1,3474.615478515625,3052.378173828125,Dendritic Cells,MacrophageProgram,1.0
ghhbgblc-1,3387.3310546875,3116.709716796875,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghhjgbcb-1,3452.05224609375,3130.890869140625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghibbeep-1,3435.793701171875,3049.027099609375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghidjbkh-1,3402.229248046875,3117.158203125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghihmdki-1,3397.0498046875,3048.13427734375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghilmcgh-1,3690.899658203125,3142.644775390625,Luminal-like Amorphous DCIS Cells,MacrophageProgram,0.16666666666666669
ghjcmham-1,3702.031494140625,3145.60791015625,Basal-like Structured DCIS Cells,MacrophageProgram,0.5
ghjdlkno-1,3698.2490234375,3129.9228515625,Apocrine Cells,MacrophageProgram,0.16666666666666669
ghjnaofl-1,3626.274658203125,3161.16552734375,Luminal-like Amorphous DCIS Cells,MacrophageProgram,0.25
ghjokbka-1,3582.40087890625,3133.319580078125,Macrophages,MacrophageProgram,0.16666666666666669
ghkcalfl-1,3656.520751953125,3067.599853515625,Macrophages,MacrophageProgram,0.6666666666666667
ghkepdkn-1,3695.955078125,3075.713623046875,Endothelial Cells,MacrophageProgram,0.25
ghlaahjf-1,3684.86865234375,3063.619873046875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghloiooo-1,3533.70556640625,3100.1982421875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghlpbekj-1,3534.391357421875,3092.96484375,Macrophages,MacrophageProgram,0.9166666666666667
ghmcnmbo-1,3628.373046875,3100.3818359375,B Cells,MacrophageProgram,0.16666666666666669
ghmdalpk-1,3627.2587890625,3107.367919921875,Macrophages,MacrophageProgram,0.33333333333333337
ghmkchgm-1,3572.767578125,3083.5908203125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghncehfh-1,3475.920166015625,2959.055419921875,T Lymphocytes,MacrophageProgram,0.16666666666666669
ghncjfci-1,3482.236572265625,2955.103759765625,Plasma Cells,MacrophageProgram,0.16666666666666669
ghndgpnc-1,3650.919189453125,2966.225341796875,Macrophages,MacrophageProgram,1.0
ghndpbml-1,3681.8857421875,2978.875732421875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghneghoh-1,3669.67041015625,2984.174072265625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghnffklj-1,3662.11572265625,2962.397216796875,"CAFs, DCIS Associated",MacrophageProgram,0.25
ghnjneci-1,3557.544189453125,2950.31640625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghnklcec-1,3564.006591796875,2939.8681640625,Macrophages,MacrophageProgram,0.5833333333333334
ghnlbkpi-1,3552.6708984375,2968.313232421875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
ghnlepel-1,3533.436767578125,2977.85009765625,Myoepithelial Cells,MacrophageProgram,0.16666666666666669
ghnmdich-1,3585.50146484375,2981.1044921875,Pericytes,MacrophageProgram,0.16666666666666669
ghnplflb-1,3595.1591796875,3008.094482421875,Luminal-like Amorphous DCIS Cells,MacrophageProgram,0.25
ghokfdag-1,3639.463623046875,2986.443603515625,Endothelial Cells,MacrophageProgram,0.16666666666666669
ghpglomj-1,3575.4267578125,2974.1591796875,Myoepithelial Cells,MacrophageProgram,0.16666666666666669
giaoankn-1,3650.7880859375,3214.617919921875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
giaplbln-1,3665.18408203125,3179.413818359375,"CAFs, DCIS Associated",MacrophageProgram,0.25
gibfcdap-1,3675.502197265625,3216.9658203125,Macrophages,MacrophageProgram,0.5
gibilnjp-1,3671.289794921875,3181.259521484375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
gibkagie-1,3680.531494140625,3185.592041015625,Myoepithelial Cells,MacrophageProgram,0.16666666666666669
gibknkgj-1,3703.989990234375,3224.23681640625,Dendritic Cells,MacrophageProgram,0.33333333333333337
gibmolia-1,3730.1162109375,3200.86328125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
gibolipo-1,3712.719970703125,3204.445556640625,"CAFs, DCIS Associated",MacrophageProgram,0.25
gibplpod-1,3693.914794921875,3203.421875,Dendritic Cells,MacrophageProgram,1.0
gibpmehc-1,3698.739990234375,3200.49365234375,Myoepithelial Cells,MacrophageProgram,0.4166666666666667
gibpohnf-1,3703.748046875,3196.727294921875,Dendritic Cells,MacrophageProgram,0.16666666666666669
gicldcme-1,3798.459716796875,3135.462646484375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
giclffdm-1,3798.798095703125,3130.239501953125,CXCL14+ Fibroblasts,MacrophageProgram,0.16666666666666669
gicpnbcc-1,3822.69873046875,3178.74853515625,Dendritic Cells,MacrophageProgram,0.16666666666666669
gidbdkmj-1,3754.53662109375,3223.190673828125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
giddocjg-1,3804.205810546875,3294.4912109375,"CAFs, DCIS Associated",MacrophageProgram,0.25
gidepfpn-1,3773.826416015625,3193.9609375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
gidgmnhp-1,3779.13037109375,3184.992431640625,"CAFs, DCIS Associated",MacrophageProgram,0.25
gidokoeb-1,3730.866943359375,3006.489501953125,Macrophages,MacrophageProgram,0.75
giejbcei-1,3815.590576171875,3008.050048828125,11q13 Invasive Tumor Cells,MacrophageProgram,0.16666666666666669
giemoobj-1,2321.117431640625,3126.6826171875,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
gienkekp-1,2403.75146484375,3129.108642578125,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
gieogefe-1,2396.9619140625,3124.2734375,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
gifbaeko-1,2383.1943359375,3169.7998046875,Macrophages,MacrophageProgram,0.5
gifbohfp-1,2381.224609375,3062.724853515625,"CAFs, DCIS Associated",MacrophageProgram,0.16666666666666669
giffpini-1,2450.546630859375,3071.226318359375,Macrophages,MacrophageProgram,0.5
